ANO,ANO_INGRESSO,ANO_NASC,ATINGIU_PV,ATIVO_INATIVO,AVALIADOR_1,AVALIADOR_2,AVALIADOR_3,AVALIADOR_4,AVALIADOR_5,AVALIADOR_6,CF,CG,CT,DEFAS,DESTAQUE_IDA,DESTAQUE_IEG,DESTAQUE_IPV,ESCOLA,FASE,FASE_IDEAL,GENERO,IAA,IAN,IDA,IDADE,IEG,INDE_22,INDE_23,INDE_24,INDICADO,INGLES,INST_ENSINO,IPP,IPS,IPV,MATEM,NOME,N_AV,PEDRA_20,PEDRA_21,PEDRA_22,PEDRA_23,PEDRA_24,PORTUG,RA,REC_AV1,REC_AV2,REC_AV3,REC_AV4,REC_PSICOLOGIA,TURMA,RISCO,INDE_ATUAL,FAIXA_DEFASAGEM,TEMPO_PM
2022,2019,2007,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,33.0,582.0,5.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menino,8.3,10.0,4.8,15.0,7.9,6.72,,,Não,6.2,Rede Decisão,,5.6,6.083,3.7,Aluno-42,3.0,Topázio,Ametista,Ágata,,,4.5,RA-42,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Requer avaliação,A,0,6.72,Adequada/Adiantada,3
2022,2019,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,54.0,791.0,11.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,6.3,5.0,4.3,16.0,6.5,5.486,,,Não,3.2,Escola Pública,,5.6,5.958,4.0,Aluno-43,3.0,Ametista,Ágata,Quartzo,,,5.8,RA-43,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,,Requer avaliação,A,1,5.486,Moderada,3
2022,2021,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,52.0,785.0,10.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,5.0,5.0,3.0,17.0,5.9,5.542,,,Sim,3.2,Escola Pública,,7.5,7.292,2.3,Aluno-44,3.0,,Ametista,Quartzo,,,3.5,RA-44,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase + Bolsa,,Sem limitações,A,1,5.542,Moderada,1
2022,2019,2007,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,17.0,277.0,2.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menina,7.9,10.0,6.8,15.0,8.9,7.591,,,Não,8.8,Rede Decisão,,5.6,7.417,6.3,Aluno-45,3.0,Ametista,Topázio,Ametista,,,5.2,RA-45,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Requer avaliação,A,0,7.591,Adequada/Adiantada,3
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,46.0,719.0,7.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,8.8,5.0,2.1,17.0,8.4,6.048,,,Não,0.7,Escola Pública,,6.3,7.083,2.8,Aluno-46,3.0,,,Ágata,,,2.8,RA-46,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Sem limitações,A,1,6.048,Moderada,0
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,49.0,762.0,8.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.9,5.0,2.1,17.0,6.3,5.677,,,Não,1.5,Escola Pública,,7.5,7.042,2.5,Aluno-47,3.0,,,Quartzo,,,2.2,RA-47,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Sem limitações,A,1,5.677,Moderada,0
2022,2017,2007,Sim,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,10.0,140.0,1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menina,6.7,10.0,8.1,15.0,8.4,8.006,,,Não,9.5,Rede Decisão,,7.5,8.5,6.7,Aluno-48,3.0,Ametista,Ametista,Ametista,,,8.0,RA-48,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sem limitações,A,0,8.006,Adequada/Adiantada,5
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,42.0,687.0,6.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.5,5.0,3.9,17.0,7.4,6.304,,,Não,6.2,Escola Pública,,7.5,7.042,1.5,Aluno-49,3.0,,,Ágata,,,4.2,RA-49,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Sem limitações,A,1,6.304,Moderada,0
2022,2022,2004,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,28.0,445.0,4.0,-3,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 8 (Universitários),Menina,7.5,2.5,7.8,18.0,8.4,7.138,,,Não,9.7,Escola Pública,,7.5,7.542,6.5,Aluno-50,3.0,,,Ametista,,,7.3,RA-50,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Sem limitações,A,1,7.138,Severa,0
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,39.0,645.0,13.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,8.8,5.0,5.0,17.0,7.6,6.488,,,Não,6.0,Escola Pública,,7.5,6.5,4.5,Aluno-51,3.0,,,Ágata,,,4.5,RA-51,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,B,1,6.488,Moderada,0
2022,2018,2009,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,12.0,183.0,5.0,2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 3 (7º e 8º ano),Menino,9.6,10.0,6.2,13.0,8.9,7.861,,,Não,8.8,Rede Decisão,,7.5,7.5,3.3,Aluno-52,3.0,Topázio,Ametista,Ametista,,,6.3,RA-52,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não atendido,B,0,7.861,Adequada/Adiantada,4
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,32.0,579.0,11.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menino,9.2,5.0,7.0,17.0,7.0,6.725,,,Não,,Escola Pública,,7.5,6.458,6.0,Aluno-53,3.0,,,Ágata,,,8.0,RA-53,Promovido de Fase,Mantido na Fase atual,Alocado em Fase anterior,,Não atendido,B,1,6.725,Moderada,0
2022,2022,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,45.0,716.0,14.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,7.9,5.0,4.8,16.0,6.9,6.058,,,Não,,Escola Pública,,7.5,6.125,3.0,Aluno-54,3.0,,,Ágata,,,6.5,RA-54,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,,Não atendido,B,1,6.058,Moderada,0
2022,2017,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,38.0,634.0,12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,7.1,5.0,7.5,16.0,7.6,6.576,,,Não,7.9,Escola Pública,,5.6,6.5,6.7,Aluno-55,3.0,Ametista,Ametista,Ágata,,,7.8,RA-55,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Requer avaliação,B,1,6.576,Moderada,5
2022,2019,2007,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,7.0,46.0,1.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menina,10.0,10.0,7.0,15.0,10.0,8.404,,,Não,10.0,Rede Decisão,,7.5,8.25,4.5,Aluno-56,3.0,Topázio,Topázio,Topázio,,,6.5,RA-56,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sem limitações,B,0,8.404,Adequada/Adiantada,3
2022,2017,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,25.0,388.0,10.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,7.1,5.0,8.4,16.0,8.1,7.305,,,Não,9.3,Rede Decisão,,5.6,7.875,9.0,Aluno-57,3.0,Ametista,Ametista,Ametista,,,7.0,RA-57,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,,Requer avaliação,B,1,7.305,Moderada,5
2022,2017,2007,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,9.0,103.0,3.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menino,9.6,10.0,7.2,15.0,9.2,8.136,,,Não,9.0,Rede Decisão,,6.3,8.125,4.5,Aluno-58,3.0,Topázio,Topázio,Topázio,,,8.0,RA-58,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sem limitações,B,0,8.136,Adequada/Adiantada,5
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,15.0,257.0,7.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menino,9.2,5.0,7.2,17.0,9.3,7.642,,,Não,8.8,Escola Pública,,7.5,7.917,7.0,Aluno-59,3.0,,,Ametista,,,5.7,RA-59,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,B,1,7.642,Moderada,0
2022,2021,2004,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,53.0,787.0,16.0,-3,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 8 (Universitários),Menina,6.7,2.5,4.9,18.0,6.0,5.537,,,Não,3.5,Escola Pública,,7.5,6.167,5.0,Aluno-60,3.0,,Quartzo,Quartzo,,,6.2,RA-60,Promovido de Fase,Mantido na Fase atual,Alocado em Fase anterior,,Não atendido,B,1,5.537,Severa,1
2022,2021,2007,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,20.0,298.0,8.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menino,9.2,10.0,5.8,15.0,7.4,7.533,,,Sim,9.3,Escola Pública,,7.5,7.875,1.7,Aluno-61,3.0,,Ágata,Ametista,,,6.3,RA-61,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não atendido,B,0,7.533,Adequada/Adiantada,1
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,11.0,173.0,4.0,-2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menino,8.8,5.0,9.3,17.0,9.4,7.891,,,Sim,,Escola Pública,,7.5,7.25,8.5,Aluno-62,3.0,,,Ametista,,,10.0,RA-62,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase atual,,Não atendido,B,1,7.891,Moderada,0
2022,2018,2006,Sim,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,8.0,64.0,2.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,8.3,5.0,8.7,16.0,9.1,8.282,,,Não,9.7,Rede Decisão,,8.8,9.417,8.2,Aluno-63,3.0,Ametista,Ametista,Topázio,,,8.2,RA-63,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sem limitações,B,1,8.282,Moderada,4
2022,2019,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,23.0,372.0,9.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,7.1,5.0,7.5,16.0,8.1,7.368,,,Sim,9.4,Escola Pública,,8.1,8.25,4.8,Aluno-64,3.0,Ametista,Topázio,Ametista,,,8.2,RA-64,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sem limitações,B,1,7.368,Moderada,3
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,13.0,232.0,6.0,-2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,8.3,5.0,9.3,17.0,7.7,7.712,,,Sim,9.5,Escola Pública,,7.5,7.875,9.0,Aluno-65,3.0,,,Ametista,,,9.5,RA-65,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não atendido,B,1,7.712,Moderada,0
2022,2022,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,50.0,768.0,15.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.5,5.0,4.5,17.0,5.6,5.665,,,Não,,Escola Pública,,7.5,5.917,3.0,Aluno-66,3.0,,,Quartzo,,,6.0,RA-66,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,,Não atendido,B,1,5.665,Moderada,0
2022,2019,2006,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,56.0,812.0,6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,5.8,5.0,3.6,16.0,3.0,5.195,,,Não,3.5,Escola Pública,,7.5,6.889,3.0,Aluno-67,4.0,Ágata,Ágata,Quartzo,,,4.2,RA-67,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não atendido,C,1,5.195,Moderada,3
2022,2019,2006,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,40.0,653.0,2.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,8.3,5.0,4.0,16.0,6.0,6.438,,,Sim,2.7,Escola Pública,,7.5,7.944,4.7,Aluno-68,4.0,Ametista,Ágata,Ágata,,,4.8,RA-68,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não atendido,C,1,6.438,Moderada,3
2022,2018,2006,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,47.0,756.0,3.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,8.3,5.0,2.5,16.0,6.1,5.718,,,Não,0.3,Escola Pública,,7.5,6.167,4.7,Aluno-69,4.0,Ametista,Ametista,Quartzo,,,2.6,RA-69,Promovido de Fase,Mantido na Fase atual,Alocado em Fase anterior,Alocado em Fase anterior,Sem limitações,C,1,5.718,Moderada,4
2022,2017,2006,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,48.0,757.0,4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,8.8,5.0,2.9,16.0,6.6,5.712,,,Não,0.2,Escola Pública,,5.0,6.111,5.7,Aluno-70,4.0,Ágata,Quartzo,Quartzo,,,2.9,RA-70,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Sem limitações,C,1,5.712,Moderada,5
2022,2019,2005,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,58.0,846.0,8.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.9,5.0,1.2,17.0,2.0,4.332,,,Não,0.0,Escola Pública,,7.5,5.833,1.3,Aluno-71,4.0,Ágata,Ametista,Quartzo,,,2.2,RA-71,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não atendido,C,1,4.332,Moderada,3
2022,2022,2005,Sim,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,16.0,259.0,1.0,-2,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,8.3,5.0,7.8,17.0,7.5,7.64,,,Sim,8.0,Escola Pública,,7.5,8.667,7.5,Aluno-72,4.0,,,Ametista,,,7.8,RA-72,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Não atendido,C,1,7.64,Moderada,0
2022,2022,2005,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,55.0,804.0,5.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.1,5.0,3.3,17.0,3.0,5.271,,,Sim,2.3,Escola Pública,,7.5,7.278,4.5,Aluno-73,4.0,,,Quartzo,,,3.0,RA-73,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não atendido,C,1,5.271,Moderada,0
2022,2022,2006,Não,,Avaliador-6,Avaliador-27,Avaliador-28,Avaliador-31,,,57.0,820.0,7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,9.6,5.0,2.0,16.0,3.3,4.989,,,Não,0.0,Escola Pública,,7.5,5.833,6.0,Aluno-74,4.0,,,Quartzo,,,0.0,RA-74,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não atendido,C,1,4.989,Moderada,0
2022,2022,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,59.0,855.0,4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,5.4,5.0,0.0,16.0,3.8,3.915,,,Não,,Escola Pública,,6.3,4.625,0.0,Aluno-75,4.0,,,Quartzo,,,0.0,RA-75,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Sem limitações,F,1,3.915,Moderada,0
2022,2017,2007,Sim,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,3.0,3.0,1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 5 (1º EM),Menina,10.0,10.0,8.7,15.0,9.1,9.105,,,Não,8.4,Rede Decisão,,8.1,9.292,9.3,Aluno-76,4.0,Ametista,Topázio,Topázio,,,8.3,RA-76,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Sem limitações,F,0,9.105,Adequada/Adiantada,5
2022,2019,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,60.0,857.0,5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menino,7.1,5.0,0.7,16.0,2.7,3.846,,,Não,0.0,Escola Pública,,5.0,4.625,0.3,Aluno-77,4.0,Quartzo,Quartzo,Quartzo,,,1.8,RA-77,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não indicado,F,1,3.846,Moderada,3
2022,2018,2005,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,29.0,475.0,2.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menino,8.3,5.0,7.2,17.0,6.6,7.04,,,Não,7.3,Rede Decisão,,5.6,8.0,8.7,Aluno-78,4.0,Ametista,Ágata,Ametista,,,5.7,RA-78,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,Requer avaliação,F,1,7.04,Moderada,4
2022,2018,2006,Não,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,31.0,541.0,3.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,5.4,5.0,8.9,16.0,6.3,6.847,,,Não,9.5,Rede Decisão,,5.6,7.292,9.5,Aluno-79,4.0,Ametista,Ágata,Ágata,,,7.7,RA-79,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Requer avaliação,F,1,6.847,Moderada,4
2022,2017,2006,Não,,Avaliador-6,Avaliador-27,Avaliador-24,Avaliador-31,,,26.0,397.0,6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5,Fase 6 (2º EM),Menina,9.2,5.0,7.1,16.0,8.3,7.29,,,Não,7.3,Rede Decisão,,5.0,7.625,6.5,Aluno-80,4.0,Ametista,Topázio,Ametista,,,7.7,RA-80,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Requer avaliação,K,1,7.29,Moderada,5
2022,2017,2008,Não,,Avaliador-6,Avaliador-27,Avaliador-24,Avaliador-31,,,14.0,247.0,2.0,1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 4 (9º ano),Menina,9.2,10.0,6.0,14.0,9.2,7.675,,,Não,7.3,Rede Decisão,,5.0,7.458,5.5,Aluno-81,4.0,Ametista,Topázio,Ametista,,,5.2,RA-81,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Requer avaliação,K,0,7.675,Adequada/Adiantada,5
2022,2022,2005,Não,,Avaliador-6,Avaliador-27,Avaliador-24,Avaliador-31,,,37.0,628.0,9.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,8.8,5.0,5.5,17.0,6.8,6.596,,,Sim,,Escola Pública,,7.5,6.417,6.0,Aluno-82,4.0,,,Ágata,,,5.0,RA-82,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Não atendido,K,1,6.596,Moderada,0
2022,2022,2005,Não,,Avaliador-6,Avaliador-27,Avaliador-24,Avaliador-31,,,35.0,598.0,8.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.9,5.0,6.8,17.0,6.8,6.671,,,Sim,,Escola Pública,,7.5,5.958,6.0,Aluno-83,4.0,,,Ágata,,,7.5,RA-83,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Não atendido,K,1,6.671,Moderada,0
2022,2018,2005,Não,,Avaliador-6,Avaliador-27,Avaliador-24,Avaliador-31,,,34.0,596.0,7.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,5,Fase 7 (3º EM),Menina,7.1,5.0,5.8,17.0,8.8,6.682,,,Não,5.2,Rede Decisão,,5.0,6.75,5.7,Aluno-84,4.0,Ametista,Ametista,Ágata,,,6.5,RA-84,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Requer avaliação,K,1,6.682,Moderada,4
